"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"language official/social deep-dive","language_official_social_sewayou","official/social profile","4113154eca2690e8d81c04a60afc7231","linked","linked","已关联","SewaYou | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","SewaYou - Japanese Friends - Apps on Google Play","https://play.google.com/store/apps/details?hl=en_US&id=com.sewayou"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Conversation Exchange - Language learning with native speakers","https://www.conversationexchange.com/"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2024-05-05T00:00:00.000Z","Conversation Exchange","https://linkedin.com/company/conversation-exchange"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Language Exchange using a Chat Software","https://www.conversationexchange.com/chat-search.php?lg=en"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Advertise on Conversation Exchange","https://www.conversationexchange.com/advertise.php?lg=en"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","FAQ - Frequently Asked Questions","http://conversationexchange.com/sep_files/FAQ.php?lg=en"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","linked","linked","已关联","Conversation Exchange","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Membership","https://www.conversationexchange.com/members/membership.php?lg=en"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","unlinked-review","low-relevance","官方搜索溢出留档","","","来自语言官方/社媒 targeted 查询，但未稳定匹配到主表产品；多为官网子页、多语言页、相邻应用或搜索溢出，保留审计但不进入 monitor 观察缺口。","","LearnKoreanFree","https://www.conversationexchange.com/s_map/learn.php?language=Korean"
"language official/social deep-dive","language_official_social_conversation-exchange","official/social profile","bbee1076d6ded338042186d25528070f","unlinked-review","low-relevance","官方搜索溢出留档","","","来自语言官方/社媒 targeted 查询，但未稳定匹配到主表产品；多为官网子页、多语言页、相邻应用或搜索溢出，保留审计但不进入 monitor 观察缺口。","","Register: First step","https://www.conversationexchange.com/members/signupFirstStage.php?lg=en"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","English Speaking Practice Online for Beginners | Talk4Now","https://talk4now.com/"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","What Is Talk4Now? A Live Voice Room for Language Practice | Talk4Now","https://talk4now.com/what-is-talk4now"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Practice Languages Online | Talk4Now","https://talk4now.com/practice"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","About Us | Talk4Now","https://talk4now.com/about"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Community Forums — Talk4Now | Talk4Now","https://talk4now.com/forums"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","HelloTalk | Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-20T13:40:53.000Z","Talk4Now vs HelloTalk: Best Language Exchange App for 2026 | Talk4Now","https://talk4now.com/blog/talk4-now-vs-hello-talk-best-language-exchange-app-for-2026"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","HelloTalk | Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Talk4Now Blog | Talk4Now","https://talk4now.com/blog"
"language official/social deep-dive","language_official_social_talk4now","official/social profile","28f5795fbaee74baa1c08467767aecda","linked","linked","已关联","HelloTalk | Talk4Now","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-06T14:39:13.000Z","HelloTalk Alternatives: 4 Apps for Voice Practice and Language Partners | Talk4Now","https://talk4now.com/blog/hellotalk-alternatives-4-apps-for-voice-practice-and-language-partners"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","meeTalk: Global Chat – Apps on Google Play","https://play.google.com/store/apps/details?hl=en_IN&id=com.defenzy.meetalk"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2023-04-03T21:32:16.000Z","MeeTalk - 2026 Company Profile & Competitors - Tracxn","https://tracxn.com/d/companies/meetalk/__6cB0uGopa3227ws54whTvL1yJS7OjBpPx976Se7Sa4Q"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Yeetalk - Chat & Learn Languages Globally","https://chrome-stats.com/d/com.imback.yeetalk"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","‎meetalk App - App Store","https://apps.apple.com/ro/app/meetalk/id1644071046"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","","MEEFF - Make Global Friends - Apps on Google Play","https://play.google.com/store/apps/details?id=com.noyesrun.meeff.kr&hl=en_US"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2022-03-05T09:07:11.000Z","MeeTALKで空いた時間に情報交換下载 - MeeTALKで空いた時間に情報交換苹果应用下载 | 小麦苹果网","https://www.xiaomac.com/app/1495921772"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2020-12-23T21:38:16.000Z","「MeeTALK(ミートーク)」出会いアプリの評判・評価・口コミ・サクラはいる？","https://www.maryandmax.com/deaiapp-hyouka/meetalk/"
"language official/social deep-dive","language_official_social_meetalk","official/social profile","12bcd5ae641e4c617305ae0b58c9b29f","linked","linked","已关联","meeTalk","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","MeeTALKで空いた時間に情報交換 - iPhone & iPad アプリランキング","https://iphone.308413110.com/ranking/detail/1495921772/"
"language official/social deep-dive","language_official_social_langpal","official/social profile","6d3bfb3633c4d49bfa9cab481010fbb2","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","LangPal - Turn Class Notes into Fluency","https://langpal.ai/"
"language official/social deep-dive","language_official_social_langpal","official/social profile","6d3bfb3633c4d49bfa9cab481010fbb2","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","‎LangPal: Screen Time Language App - App Store","https://apps.apple.com/us/app/langpal-screen-time-language/id6760652205"
"language official/social deep-dive","language_official_social_langpal","official/social profile","6d3bfb3633c4d49bfa9cab481010fbb2","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","‎LangPal: Screen Time Language App - App Store","https://apps.apple.com/ie/app/langpal-screen-time-language/id6760652205"
"language official/social deep-dive","language_official_social_langpal","official/social profile","6d3bfb3633c4d49bfa9cab481010fbb2","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","LangPal for Teachers — Turn Class Vocabulary into Student Learning","https://langpal.ai/teachers"
"language official/social deep-dive","language_official_social_langpal","official/social profile","6d3bfb3633c4d49bfa9cab481010fbb2","linked","linked","已关联","LangPal | Known","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Langpal 話朋","https://www.langpal.com.hk/status"
"language official/social deep-dive","language_official_social_langpal","official/social profile","6d3bfb3633c4d49bfa9cab481010fbb2","linked","linked","已关联","LangPal","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2024-12-29T15:20:48.000Z","LangPal 4+","https://apps.apple.com/ae/app/langpal/id6738605496"
